P_L0,P_T,P_IC0,P_CC0,P_IC1,P_CC1,skill,cluster
0.23049145974249596,0.01347967238682018,0.14567540242815274,0.8543245975718472,0.6214962452035501,0.3785037547964498,Factoring Polynomials Standard,0
0.8371981961348032,0.0404398545588261,0.6226347708001514,0.3773652291998486,0.1731860217700071,0.8268139782299928,Volume Prism,1
0.17800040138600706,0.01,0.25083408379429195,0.749165916205708,0.8430983737801746,0.15690162621982545,Volume Prism,0
0.3700411926188377,0.01,0.15885339291442427,0.8411466070855758,0.44258870797944244,0.5574112920205576,Prime Factor,1
0.1769211909715067,0.01,0.3001002999849388,0.6998997000150612,0.6980344524022346,0.3019655475977654,Prime Factor,0
0.4816672227853766,0.0663803690518801,0.1403806679023649,0.8596193320976351,0.9392894449806778,0.0607105550193221,Subtraction Proper Fractions,1
0.27522648091098406,0.1329137141351619,0.99,0.01,0.4951841566932421,0.5048158433067578,Subtraction Proper Fractions,0
0.3748520521535586,0.0307020948978307,0.9479578825680982,0.052042117431901784,0.31067811713563953,0.6893218828643605,Multiplication Positive Decimals,1
0.15908259904181987,0.99,0.825305469104204,0.17469453089579604,0.99,0.01,Multiplication Positive Decimals,0
0.20565059176772826,0.1866649422980516,0.26736647258618523,0.7326335274138147,0.6183916754935954,0.38160832450640453,Midpoint,1
0.17664834293405066,0.2901428612819832,0.4886877998387559,0.5113122001612441,0.43950647328649145,0.5604935267135085,Midpoint,0
0.22473342723810577,0.01,0.1552947127467009,0.8447052872532992,0.4897795956550793,0.5102204043449208,Counting Methods,1
0.33045870243237746,0.055582708323790204,0.27272463806579716,0.7272753619342027,0.6891470808132426,0.31085291918675745,Counting Methods,0
0.8609500120870195,0.04304784109510256,0.4127460404527009,0.5872539595472991,0.020414200368934873,0.9795857996310652,Nets of 3D Figures,1
0.8347243557465742,0.3495655859554895,0.99,0.01,0.044278030041552514,0.9557219699584475,Nets of 3D Figures,0
0.5125160750260687,0.04400080770493057,0.42013094096475656,0.5798690590352434,0.10228591239017285,0.8977140876098272,Properties and Classification Triangles,1
0.16518801041905268,0.01,0.4604409781762282,0.5395590218237717,0.04351066787251293,0.9564893321274871,Properties and Classification Triangles,0
0.462215164064949,0.10203098796052486,0.61474645532581,0.38525354467419,0.11476843096626284,0.8852315690337372,Inverse Relations,1
0.34049127235941856,0.9197765100995661,0.22328066199653906,0.7767193380034609,0.5404576248928669,0.45954237510713314,Inverse Relations,0
0.4954347146133498,0.02309131183866988,0.5739745684637401,0.4260254315362599,0.17660355838355543,0.8233964416164445,Interpreting Coordinate Graphs ,1
0.13810132725123409,0.12992166642158287,0.5696180305574403,0.4303819694425597,0.1259722395568848,0.8740277604431151,Interpreting Coordinate Graphs ,0
0.20801881355618648,0.029217962444961935,0.13485633898040847,0.8651436610195916,0.49213416079220834,0.5078658392077916,Graph Shape,1
0.1827907532958416,0.04042560668500799,0.2060923770518777,0.7939076229481223,0.6415521706760894,0.35844782932391056,Graph Shape,0
0.1820449037854962,0.3039807309027853,0.34009912157020294,0.659900878429797,0.27929246586959716,0.7207075341304028,English and Metric Terminology,1
0.19147431374617824,0.4681975730259279,0.3430888561694849,0.6569111438305151,0.49206481588616674,0.5079351841138333,English and Metric Terminology,0
0.820047653348578,0.049456265571398046,0.6980334261047996,0.3019665738952005,0.2741360532777536,0.7258639467222464,Surface Area of Prism,1
0.195906803132227,0.6558333927193176,0.6291717179437688,0.3708282820562312,0.7443454001572787,0.2556545998427214,Surface Area of Prism,0
0.3044923107663677,0.036873686432506325,0.6282741710589935,0.3717258289410065,0.1734644066122991,0.8265355933877008,Solving Inequalities,1
0.28263178287276325,0.021059980360961704,0.6136062215982575,0.38639377840174255,0.2200045837008293,0.7799954162991708,Solving Inequalities,0
0.549450187033072,0.056002250480182196,0.13840627786885779,0.8615937221311422,0.3906423335578947,0.6093576664421052,Picking Expressions From Choices,1
0.34675026755760313,0.01,0.6119140620307572,0.3880859379692428,0.12487116686962779,0.8751288331303722,Picking Expressions From Choices,0
0.31101663139512176,0.17537431407477153,0.33663067406067665,0.6633693259393233,0.02333374450337811,0.9766662554966219,Finding Ratios,1
0.18238019970230568,0.15546505821574322,0.40329954139070523,0.5967004586092948,0.99,0.01,Finding Ratios,0
0.5669211762866249,0.03685637328235153,0.6096304121047258,0.3903695878952741,0.12568516108715785,0.8743148389128421,Division Whole Numbers,1
0.29417975843398747,0.02105881817527261,0.28979708256241155,0.7102029174375886,0.8908609805773606,0.10913901942263943,Division Whole Numbers,0
0.19005159149501158,0.3875266419636166,0.5506564351365282,0.4493435648634719,0.4447608505437815,0.5552391494562186,Sampling Techniques,1
0.4928317727357026,0.419115118265707,0.99,0.01,0.21206773715215155,0.7879322628478485,Sampling Techniques,0
0.4925034030908306,0.14167540625633074,0.5392862787596576,0.4607137212403425,0.10615474668229082,0.8938452533177093,Reflection,1
0.2274342178010663,0.315162317561512,0.47701354614528335,0.5229864538547166,0.18202835467764628,0.8179716453223537,Reflection,0
0.6855402534374206,0.1392926068107082,0.9074506984103098,0.09254930158969019,0.4265036782081648,0.5734963217918352,Percent Discount,1
0.5700278898874795,0.11364291037515264,0.28381685975367005,0.7161831402463299,0.6440123416870206,0.35598765831297946,Percent Discount,0
0.22221540872816428,0.019251710027254103,0.5567743335530868,0.4432256664469132,0.19776561484164593,0.8022343851583542,X-Y Graph Reading,1
0.11651806201057004,0.1383175325019146,0.5366880404092024,0.4633119595907976,0.6993402919802141,0.3006597080197859,X-Y Graph Reading,0
0.2523630585987788,0.017381018798252455,0.1259060994716701,0.8740939005283299,0.521522009644813,0.478477990355187,Multiplication Whole Numbers,1
0.2535264276051803,0.04628171327731053,0.29233292329534416,0.7076670767046558,0.7686652880397142,0.23133471196028565,Multiplication Whole Numbers,0
0.8082092535925062,0.04217917231068899,0.642597534359317,0.35740246564068295,0.1297371208998732,0.8702628791001268,"Expanded, Standard and Word Notation",1
0.6513094636476874,0.01,0.7578287267884604,0.24217127321153975,0.2957275865746155,0.7042724134253845,"Expanded, Standard and Word Notation",0
0.165911084387026,0.01,0.09652537190312302,0.903474628096877,0.38079312848733704,0.619206871512663,Subtraction Whole Numbers,1
0.19877255533192414,0.014713844448802369,0.14406644150804457,0.8559335584919555,0.7233135359632109,0.2766864640367891,Subtraction Whole Numbers,0
0.17556546999799172,0.01,0.23526065232878615,0.7647393476712139,0.5796926575565161,0.42030734244348394,Computation with Real Numbers,1
0.43674129959580943,0.44438700054557356,0.6086443061959639,0.39135569380403606,0.32734550727865197,0.672654492721348,Computation with Real Numbers,0
0.7243364760388918,0.01,0.7584864556546886,0.24151354434531147,0.3928755057012621,0.6071244942987379,Percent Increase or Decrease,1
0.2820510199667378,0.17512892983366352,0.8101806670640892,0.18981933293591077,0.494468351624548,0.505531648375452,Percent Increase or Decrease,0
0.49012251641435023,0.1437460584900227,0.5766899749132168,0.4233100250867831,0.01,0.99,Comparing and Identifying Slope/Rate of Change,1
0.3025775954770454,0.2797523821862119,0.2612509389978641,0.7387490610021359,0.8451752786020732,0.1548247213979267,Comparing and Identifying Slope/Rate of Change,0
0.5878160073694475,0.4702234912627732,0.6600492794975382,0.33995072050246183,0.05509335503140122,0.9449066449685987,Translations,1
0.3321092218393829,0.9745680988413917,0.45160515586671035,0.5483948441332898,0.1843443177345229,0.815655682265477,Translations,0
0.42864354662815873,0.5161935320192204,0.6665513702653965,0.33344862973460343,0.01,0.99,Table,1
0.18526185903535003,0.7057435523374,0.23812360379014064,0.7618763962098595,0.3518366226711805,0.6481633773288196,Table,0
0.18698368529832757,0.29092262046985384,0.3371842954688949,0.6628157045311052,0.32480350530406604,0.6751964946959338,Stem and Leaf Plot,1
0.717556455661081,0.038955685946075805,0.838664630262756,0.16133536973724394,0.2940962107470328,0.7059037892529672,Stem and Leaf Plot,0
0.06229499826929889,0.0303599533586016,0.40359348706959114,0.5964065129304088,0.07336134183641141,0.9266386581635887,Writine Expression from Diagrams,1
0.11683152185931843,0.5087170867208974,0.6657338773157329,0.33426612268426714,0.7431477817812469,0.2568522182187531,Writine Expression from Diagrams,0
0.13171945666709772,0.99,0.8360332925592504,0.16396670744074965,0.01,0.99,Perimeter of an Irregular Figure,1
0.19040433215231403,0.2901428612819832,0.01,0.99,0.01,0.99,Perimeter of an Irregular Figure,0
0.2350707978608815,0.3748739189857399,0.2028374041543924,0.7971625958456077,0.10511291978783088,0.8948870802121691,Mode,1
0.06798760794810396,0.01,0.18910928642017977,0.8108907135798202,0.99,0.01,Mode,0
0.20312273636911607,0.01,0.28663227439382105,0.7133677256061789,0.85165274608597,0.14834725391403006,Pattern Finding,1
0.32881205915282186,0.07884003134935856,0.12912143477592652,0.8708785652240736,0.5500231184488577,0.44997688155114235,Pattern Finding,0
0.16312606339100386,0.44392631340744587,0.38096577495020634,0.6190342250497936,0.48056904790540317,0.5194309520945969,Distance Formula,1
0.12005861385857318,0.673059289605432,0.5783648921413123,0.4216351078586878,0.3688970817562599,0.6311029182437401,Distance Formula,0
0.32003668317460693,0.04935910410801017,0.47097312587063794,0.529026874129362,0.13306029063755495,0.866939709362445,Fraction Of,1
0.2256787298380569,0.7209970229711915,0.3579611604708377,0.6420388395291622,0.4909448259708348,0.5090551740291652,Fraction Of,0
0.5063551017533384,0.17033716069286753,0.16070613523722124,0.8392938647627787,0.6143905617348782,0.3856094382651219,Symbolization,1
0.17485772628540738,0.28869061380244154,0.5497051374678547,0.45029486253214535,0.5042671099388903,0.4957328900611096,Symbolization,0
0.6917195720237195,0.01,0.9235710408398536,0.07642895916014632,0.5592081740885191,0.440791825911481,Solving System of Equation,1
0.23066487730174998,0.45786203536796827,0.99,0.01,0.5540962250791281,0.44590377492087196,Solving System of Equation,0
0.18354374041466723,0.34438731319434535,0.4131353877387394,0.5868646122612605,0.3575302566549739,0.6424697433450262,Line Plot,1
0.3467974126452181,0.07854357355185518,0.340807961433109,0.6591920385668911,0.9750257104572895,0.02497428954271053,Line Plot,0
0.5486814551915091,0.01,0.9092923985850774,0.09070760141492262,0.34628606662554806,0.6537139333744519,Quadratic Equation Solving,1
0.37598533395750433,0.08210636146487746,0.684731629257002,0.315268370742998,0.2060098867927604,0.7939901132072396,Quadratic Equation Solving,0
0.3396106986724605,0.04692341147536002,0.9346681861713974,0.0653318138286026,0.29072625936075697,0.7092737406392431,Division Proper Fractions,1
0.1509779495184494,0.1942588663731723,0.99,0.01,0.6834135563645727,0.3165864436354273,Division Proper Fractions,0
0.3162837009499703,0.01,0.942014212879464,0.05798578712053609,0.45199968071953156,0.5480003192804686,Multiplication Mixed Fractions,1
0.01,0.9021381059612272,0.99,0.01,0.9196075002546843,0.08039249974531579,Multiplication Mixed Fractions,0
0.3707830025985216,0.3249599836418267,0.19445278385249623,0.8055472161475037,0.5652428995833438,0.43475710041665616,Circumference,1
0.2729708208855846,0.15841242312003162,0.7974017657499027,0.20259823425009724,0.49882970815099303,0.501170291849007,Circumference,0
0.37442666691545123,0.12786239645545835,0.16119388252142042,0.8388061174785796,0.9541524753364651,0.045847524663534964,Addition Proper Fractions,1
0.74883585792852,0.16334630409844328,0.01,0.99,0.9653967642577205,0.03460323574227963,Addition Proper Fractions,0
0.10330588708053887,0.01,0.5818497431424404,0.4181502568575596,0.20180648525239328,0.7981935147476067,Associative Property,1
0.16868031961661442,0.28098913468790265,0.6905760785232882,0.30942392147671194,0.6968965365951789,0.3031034634048211,Associative Property,0
0.10260478811004865,0.6104808392861951,0.6297595287186589,0.370240471281341,0.49967092479564534,0.5003290752043547,Recognizing Equivalent Expressions,1
0.16417041169114055,0.27293951205364975,0.72443147163214,0.2755685283678601,0.7624634772974365,0.2375365227025636,Recognizing Equivalent Expressions,0
0.15120904435822294,0.9051790624272725,0.23292955117537156,0.7670704488246285,0.38671409571822846,0.6132859042817715,Graphing Inequalities on a number line,1
0.16018860960049425,0.9777840926701417,0.491601138694725,0.508398861305275,0.33261447274811656,0.6673855272518835,Graphing Inequalities on a number line,0
0.29854814363239196,0.0886901074025655,0.7276283987137216,0.27237160128627835,0.17547802762035508,0.8245219723796449,Multiplication Division by Powers of 10,1
0.5144940326743737,0.03978909259804673,0.99,0.01,0.6470180656910024,0.3529819343089976,Multiplication Division by Powers of 10,0
0.3372211275422608,0.02183036598435587,0.5059325104474817,0.4940674895525183,0.06086746120438469,0.9391325387956153,Common Multiple,1
0.17402815451152426,0.2901428612819832,0.5799256671642041,0.4200743328357958,0.5310996840381809,0.46890031596181925,Common Multiple,0
0.1882695459851012,0.2364148900368558,0.9410648964797292,0.058935103520270746,0.31660704591178496,0.6833929540882151,Surface Area Pyramid,1
0.1660581103598217,0.2950810022437176,0.6418865160141952,0.3581134839858048,0.7487477719321908,0.2512522280678093,Surface Area Pyramid,0
0.15895151685705866,0.4420575779918434,0.16459957390987082,0.8354004260901292,0.03189211187894763,0.9681078881210524,Ordering Whole Numbers,1
0.06900381227146157,0.98561328701609,0.01701993146719429,0.9829800685328057,0.2888827618619492,0.7111172381380508,Ordering Whole Numbers,0
0.20080748679324453,0.698268541485511,0.039959487205656403,0.9600405127943435,0.015292635602678222,0.9847073643973218,Graphing Linear Equations,1
0.19415518595906192,0.99,0.12135782337549968,0.8786421766245004,0.01,0.99,Graphing Linear Equations,0
0.07477931789008803,0.01,0.2714137145062013,0.7285862854937987,0.8551013571977327,0.14489864280226727,Commutative Property,1
0.22493208417737875,0.01,0.99,0.01,0.3142292591042007,0.6857707408957991,Commutative Property,0
0.1877599874560423,0.30613410890834136,0.22564946748740272,0.7743505325125972,0.21718261834072997,0.78281738165927,Finding Slope from Graph,1
0.26824955650948445,0.3213875884657462,0.18207159954591315,0.8179284004540868,0.8910541967180783,0.1089458032819217,Finding Slope from Graph,0
0.4465581468371833,0.40571665613451335,0.01,0.99,0.8336770959604952,0.16632290403950478,Calculation with + - * /,1
0.01,0.99,0.01,0.99,0.2221655899584237,0.7778344100415763,Calculation with + - * /,0
0.28150736905485285,0.22738997870298408,0.07442960819682815,0.9255703918031718,0.3360901082941909,0.6639098917058092,Circle Graph,1
0.16799890336053327,0.5198565307629435,0.19075807256977295,0.809241927430227,0.1284907912322053,0.8715092087677947,Circle Graph,0
0.1156127364827225,0.3489597034131021,0.19956566917744645,0.8004343308225536,0.01,0.99,Bar Graph,1
0.22748417570368615,0.01,0.01,0.99,0.99,0.01,Bar Graph,0
0.2144790037799327,0.045532251780682015,0.10549182561190282,0.8945081743880973,0.6355535980043384,0.36444640199566153,Square Roots,1
0.23149395434153358,0.026835714219104457,0.508026012467773,0.49197398753222704,0.01,0.99,Square Roots,0
0.3397430220522719,0.0678981388206083,0.20982451698307586,0.7901754830169242,0.7856812114582283,0.2143187885417716,Percents,1
0.2743487889829977,0.050311606775655576,0.8167932287112106,0.1832067712887894,0.33305701932084314,0.6669429806791569,Percents,0
0.3244467139868057,0.15724272570356865,0.0897656228050466,0.9102343771949534,0.7167549209166951,0.2832450790833048,Effect of Changing Dimensions of a Shape Prportionally,1
0.01,0.17331598710223714,0.39576253019317004,0.60423746980683,0.7999929102422871,0.20000708975771292,Effect of Changing Dimensions of a Shape Prportionally,0
0.1729499547973436,0.28594741827566383,0.5850653862112418,0.41493461378875823,0.5903599870028481,0.4096400129971518,Circle Concept,1
0.1097992874345275,0.7676048061021035,0.625031948739529,0.374968051260471,0.4831076088410607,0.5168923911589394,Circle Concept,0
0.2447873946340382,0.060211328198320015,0.9500315082372721,0.04996849176272779,0.4459260529774511,0.5540739470225489,Division Mixed Fractions,1
0.031042735821506684,0.15151141523899042,0.9629838099379253,0.03701619006207466,0.5397084610224385,0.46029153897756153,Division Mixed Fractions,0
0.3496447976564967,0.014657033812001743,0.3511528677812611,0.6488471322187389,0.04350027440059262,0.9564997255994073,Line of Best-Fit,1
0.5015782146263027,0.0501801528351082,0.6522120741751583,0.34778792582484186,0.17248615621003127,0.8275138437899687,Line of Best-Fit,0
0.17760905488726556,0.076926088686409,0.5877659496448291,0.41223405035517086,0.2164848733914201,0.7835151266085799,Volume of 3D Objects,1
0.500206101547485,0.244297157323251,0.9541656539043268,0.04583434609567309,0.539865067066806,0.46013493293319396,Volume of 3D Objects,0
0.1741084298921161,0.2901428612819832,0.5771389858488707,0.42286101415112926,0.5282525828541811,0.47174741714581886,Properties and Clasification of Pyramid,1
0.17607517671662298,0.2901428612819832,0.5086956692108078,0.49130433078919217,0.4593095525931162,0.5406904474068839,Properties and Clasification of Pyramid,0
0.5263101103683496,0.4363651702098919,0.5917709170892064,0.4082290829107936,0.01,0.99,"Tree Diagrams, Lists for Counting",1
0.01,0.99,0.01,0.99,0.99,0.01,"Tree Diagrams, Lists for Counting",0
0.1857147903733603,0.2901428612819832,0.16845305706116884,0.8315469429388312,0.14251708602126598,0.857482913978734,Odd and Even Number,1
0.19040433215231403,0.2901428612819832,0.01,0.99,0.01,0.99,Odd and Even Number,0
0.898817768043795,0.01,0.99,0.01,0.09744568414475066,0.9025543158552493,Surface Area of 3D Objects,1
0.33810250725153307,0.01,0.11812711279961108,0.8818728872003889,0.6705211265888313,0.3294788734111686,Surface Area of 3D Objects,0
0.5620069199777248,0.24015974826997386,0.10377818750872415,0.8962218124912759,0.4965318020341634,0.5034681979658366,Factoring Trinomials,1
0.5053647986856641,0.034913053051663395,0.5208577250994355,0.47914227490056455,0.9014521512207283,0.0985478487792716,Factoring Trinomials,0
0.5447488219930949,0.04652129384484748,0.8588018813398868,0.14119811866011306,0.29064857088889906,0.7093514291111009,Subtraction Mixed Fractions,1
0.3566362561880431,0.591528072778068,0.7022851275589417,0.2977148724410583,0.99,0.01,Subtraction Mixed Fractions,0
0.235283873870558,0.05059603776549451,0.3483252116031485,0.6516747883968514,0.9595345019722565,0.04046549802774352,Concept Volume,1
0.43888192860135516,0.01,0.99,0.01,0.3576922631997555,0.6423077368002443,Concept Volume,0
0.01,0.4483011804838033,0.01,0.99,0.8393134151285769,0.160686584871423,Line Symmetry,1
0.07799212150771134,0.5586136631365017,0.850219427541032,0.14978057245896811,0.9583816274440312,0.041618372555968855,Line Symmetry,0
0.18725194408181756,0.29686856336807765,0.2738409714123095,0.7261590285876904,0.2544814936071835,0.7455185063928165,Algebraic Simplification,1
0.17016078539978033,0.4984837591123402,0.3474404668683069,0.652559533131693,0.029118512771373208,0.9708814872286268,Algebraic Simplification,0
0.47820605875658906,0.1276120102674567,0.6989235409292751,0.3010764590707249,0.2637819271690159,0.7362180728309841,Transformation,1
0.6473211184553729,0.01,0.06826511859716927,0.9317348814028308,0.7745359616210348,0.22546403837896511,Transformation,0
0.3819165088886597,0.2060988736010189,0.594580852518897,0.40541914748110297,0.9898465181166638,0.010153481883336153,Addition Mixed Fractions,1
0.12820153773429424,0.862806777163956,0.9700905452107975,0.029909454789202372,0.8660300273522479,0.13396997264775212,Addition Mixed Fractions,0
0.1819754171901425,0.2901428612819832,0.30139104990180576,0.6986089500981943,0.2614218993687846,0.7385781006312154,Elapsed Time,1
0.18631028774211658,0.2901428612819832,0.1471698198766038,0.8528301801233962,0.12402199979792732,0.8759780002020727,Elapsed Time,0
0.11398832316477742,0.9766039799334474,0.5117445086009231,0.48825549139907687,0.2881482753946585,0.7118517246053415,Common Factor,1
0.01,0.8365392638885165,0.01,0.99,0.5864054287720594,0.4135945712279407,Common Factor,0
0.1766981834746966,0.2901428612819832,0.4869466685627838,0.5130533314372162,0.43779053788411076,0.5622094621158893,Geometric Definitions,1
0.4273888191339613,0.01,0.01,0.99,0.99,0.01,Geometric Definitions,0
0.2943501571904201,0.01,0.01,0.99,0.99,0.01,Mean-Median-Mode-Range Differentiation,1
0.14528706633033334,0.99,0.11145687785194043,0.8885431221480596,0.6645541829500629,0.3354458170499372,Mean-Median-Mode-Range Differentiation,0
0.12492348469096452,0.01,0.99,0.01,0.01,0.99,Recognizing Expressions or Equations from Diagrams,1
0.1857781209777336,0.2095091667204854,0.14484786611682152,0.8551521338831785,0.2753042316791792,0.7246957683208207,Solve Quadratic Equations Using Factoring,1
0.19040433215231403,0.2901428612819832,0.01,0.99,0.01,0.99,Solve Quadratic Equations Using Factoring,0
0.19649418619746814,0.99,0.15231788044072198,0.8476821195592781,0.01,0.99,Similar Figures,1
0.1471506641963742,0.99,0.5330135165820861,0.466986483417914,0.99,0.01,Similar Figures,0
0.19104281221934705,0.36718580896917036,0.34514171350288747,0.6548582864971125,0.07778068339857948,0.9222193166014205,Reading a Ruler or Scale,1
0.05711024933790384,0.5522887494174733,0.7525934525018809,0.24740654749811916,0.6162037918429937,0.38379620815700627,Reading a Ruler or Scale,0
0.1873061363824346,0.2901428612819832,0.11150822691096071,0.8884917730890393,0.09335549113560786,0.9066445088643921,Equal As Balance Concept,1
0.18085156186185333,0.2901428612819832,0.3411078870411435,0.6588921129588565,0.298119296686868,0.701880703313132,Equal As Balance Concept,0
0.21542995367948528,0.32965496644413805,0.01,0.99,0.01,0.99,Properties of Numbers,1
0.01,0.24166949457467815,0.5182400032697899,0.48175999673021014,0.6519770090005713,0.3480229909994288,Properties of Numbers,0
0.14186443272173285,0.2570974663353116,0.99,0.01,0.99,0.01,Combinatorics,0
0.16174602128093193,0.2901428612819832,0.99,0.01,0.99,0.01,Recognize Quadratic Pattern,1
0.1712987915713926,0.2901428612819832,0.674351599984249,0.32564840001575096,0.629488858997664,0.37051114100233595,Co-ordinate Points,1
